653
645
532
561
567
506
488
435
430
398
413
407
353
330
387
456
450
446
475
480
484
488
494
501
548
554
558
562
550
540
529
513
449
435
422
409
403
404
402
402
400
398
393
387
382
376
370
364
309
271
208
142
103
101
101
101
101
101
98
90
92
95
96
97
99
107
122
135
149
162
181
205
233
256
277
293
324
325
326
354
354
354
355
356
356
357
358
339
316
316
318
319
322
324
325
324
321
320
320
320
320
322
322
324
324
326
328
330
331
332
332
332
332
330
328
326
324
322
320
320
320
320
320
320
319
320
320
320
320
320
319
319
319
314
314
313
312
315
316
318
319
320
323
326
326
328
330
333
336
338
339
341
343
346
350
355
360
364
366
368
371
372
374
374
374
375
374
374
374
376
376
378
378
378
378
378
378
386
394
392
392
390
390
390
390
390
372
376
378
387
386
383
383
381
381
381
377
377
376
374
375
377
376
378
378
381
381
348
367
368
370
369
370
374
375
376
365
364
364
366
371
374
378
379
380
380
381
381
381
381
382
379
378
377
375
376
376
378
378
380
382
382
384
388
386
384
380
381
380
381
380
380
380
380
378
378
378
378
377
375
372
368
366
362
391
390
386
383
380
378
378
378
376
376
378
370
368
368
369
370
371
372
372
372
372
370
370
370
367
364
362
362
362
363
364
368
374
373
372
371
370
369
367
366
360
360
360
361
362
364
363
362
361
360
358
354
350
346
361
362
361
360
360
359
358
358
338
338
339
339
340
354
352
352
351
350
348
346
346
334
332
332
335
338
340
341
343
344
345
346
344
340
338
335
334
334
335
336
337
339
342
344
344
344
347
348
348
344
342
372
371
370
371
370
369
369
368
349
342
341
341
389
390
391
392
392
394
394
394
348
347
347
348
350
350
348
347
347
348
348
348
346
346
349
352
356
358
362
362
363
362
362
361
362
364
364
366
367
367
367
367
366
368
368
369
369
369
366
406
406
402
401
400
396
396
395
355
354
353
352
350
350
351
352
353
354
352
354
356
356
356
355
352
349
349
346
345
344
342
340
340
339
338
339
340
340
340
340
339
340
340
340
338
338
338
338
337
336
336
334
334
335
336
338
338
337
338
336
336
334
332
330
331
330
330
329
328
328
356
356
