Actual,Predicted,Error
64.51,64.51,0.0
69.95,69.95,0.0
92.79,92.79,0.0
109.66,109.66,0.0
116.5,116.5,0.0
124.21,124.20999999999998,-1.4210854715202004e-14
123.45,123.44999999999999,-1.4210854715202004e-14
120.31,120.31,0.0
108.75,108.75,0.0
97.8,97.8,0.0
88.1,88.1,0.0
81.64,81.64,0.0
83.82,83.82,0.0
85.14,85.14,0.0
90.41,90.41,0.0
105.33,105.33,0.0
108.1,108.1,0.0
114.92,114.91999999999999,-1.4210854715202004e-14
112.2,112.19999999999999,-1.4210854715202004e-14
114.65,114.65,0.0
107.47,107.47,0.0
92.59,92.59,0.0
90.64,90.64,0.0
84.32,84.32,0.0
88.05,88.22592620113409,0.1759262011340894
116.13,92.94395881284626,-23.186041187153734
127.02,107.4801432515664,-19.539856748433593
133.68,121.97165463106492,-11.708345368935085
139.93,131.77356764311543,-8.15643235688458
144.17,133.4931723050114,-10.676827694988589
148.35,129.1404848940963,-19.209515105903705
127.28,128.79739960683696,1.5173996068369604
121.23,113.41517265126072,-7.814827348739286
110.23,103.36315255362415,-6.866847446375857
106.87,98.86698360299808,-8.003016397001929
94.48,97.29393735468031,2.8139373546803057
106.37,98.70334074556305,-7.666659254436951
107.4,105.89811283193414,-1.5018871680658634
113.35,110.30309815106713,-3.046901848932862
117.2,122.43875653469638,5.238756534696378
128.94,113.13543767670058,-15.804562323299422
120.38,120.13136165567542,-0.24863834432457566
116.13,112.63851508512485,-3.4914849148751443
109.22,105.96641548078046,-3.253584519219544
98.69,102.37475424861088,3.6847542486108864
89.56,98.18616608488838,8.626166084888382
89.11,93.38668960961058,4.276689609610585
88.72,97.67055957181825,8.950559571818246
96.58,101.58648740132318,5.006487401323184
114.2,114.53410167594998,0.33410167594998086
129.62,119.88647583704395,-9.733524162956058
138.29,132.46392450683274,-5.826075493167252
139.0,141.42167941353534,2.421679413535344
140.76,138.89891387411743,-1.861086125882565
138.09,133.53863735481,-4.551362645190011
128.08,127.8875139511459,-0.19248604885410714
119.64,119.72921399061272,0.08921399061271984
118.42,109.29707997239584,-9.122920027604167
115.75,108.23237212959842,-7.517627870401583
117.98,110.70670412301982,-7.273295876980185
119.77,116.86586741784257,-2.9041325821574304
122.38,119.73832810295406,-2.6416718970459385
124.24,126.31449667036205,2.074496670362052
127.7,124.53795478854514,-3.162045211454867
131.93,120.10803746827159,-11.821962531728417
126.64,117.54056024281982,-9.099439757180178
115.03,112.99574225112264,-2.0342577488773657
106.94,104.79329145220032,-2.146708547799676
96.86,99.61486394807957,2.7548639480795742
78.79,94.88029684616029,16.090296846160285
85.95,89.8872050401117,3.9372050401116923
90.63,92.8691434285692,2.239143428569207
110.53,102.23850244950299,-8.291497550497013
123.91,118.56127589695652,-5.34872410304348
135.9,127.96594789926823,-7.934052100731776
147.86,139.23241547708074,-8.627584522919278
151.05,146.17600957031456,-4.873990429685449
142.58,146.33445489790046,3.7544548979004446
136.63,137.79633300859493,1.1663330085949326
120.57,131.19692154314257,10.626921543142572
113.02,117.01412038033925,3.994120380339254
112.61,111.4049887091264,-1.2050112908735997
109.12,109.10499821195376,-0.015001788046248521
112.92,114.91168219039079,1.9916821903907902
114.77,121.75468577996608,6.984685779966085
124.24,123.58565933394712,-0.6543406660528746
123.66,129.83819672725426,6.17819672725426
119.88,125.42373018907315,5.543730189073159
114.5,114.84713666330919,0.34713666330918613
102.28,106.45314062913499,4.173140629134991
83.24,96.37273998483553,13.132739984835538
74.97,83.25245043245906,8.282450432459058
73.27,78.07747860143337,4.807478601433374
73.56,77.52433862403228,3.9643386240322798
82.42,90.74373841985405,8.323738419854052
100.85,99.33252652056643,-1.517473479433562
114.28,112.19446711017244,-2.0855328898275616
133.14,128.17658260905918,-4.963417390940805
135.18,137.13986809079887,1.9598680907988637
133.42,138.53941840824473,5.119418408244741
125.85,136.84240589174036,10.992405891740361
121.81,123.84191454854255,2.031914548542545
117.91,115.17839883854214,-2.73160116145786
116.25,108.98965956821061,-7.260340431789388
117.44,107.98550768331438,-9.454492316685617
118.35,108.52963475618418,-9.820365243815814
120.25,117.38740198485516,-2.8625980151448402
128.12,122.72388104459128,-5.396118955408724
123.12,126.25921477154185,3.1392147715418446
117.91,122.04554937084583,4.135549370845837
108.05,115.2603129877779,7.210312987777897
97.32,104.01199403480864,6.691994034808644
88.29,89.33868582574141,1.0486858257414013
82.04,79.47788356043691,-2.5621164395630984
78.16,74.04128082299925,-4.118719177000742
138.12,73.79167487052771,-64.32832512947229
145.43,99.59036651829535,-45.83963348170465
146.52,129.42098559895447,-17.099014401045537
153.42,152.12337067714176,-1.296629322858223
139.98,150.4111258133816,10.431125813381612
133.45,144.14039710878882,10.69039710878883
129.97,133.25286530048376,3.2828653004837633
124.89,121.72946035771855,-3.1605396422814493
117.34,113.19886340273396,-4.1411365972660406
113.29,116.89139346194423,3.6013934619442267
115.26,116.13578450068636,0.8757845006863505
116.68,120.91352884642987,4.233528846429863
125.93,125.4399714306879,-0.49002856931210204
131.38,121.90792151598035,-9.472078484019647
122.79,129.62806798142523,6.838067981425226
110.68,122.91855073251128,12.238550732511271
106.21,115.88727567608649,9.677275676086495
95.84,99.79743171201162,3.957431712011612
90.59,86.79991788602177,-3.7900821139782295
91.14,90.5774035650735,-0.5625964349265047
94.93,85.35525337222455,-9.574746627775454
97.58,92.81571282624485,-4.76428717375515
114.48,114.53289964318446,0.05289964318446039
137.95,122.2433190603455,-15.70668093965449
140.47,135.28522980224986,-5.18477019775014
145.67,146.86378702256664,1.193787022566653
141.88,146.03659252121315,4.156592521213156
152.48,139.8964493652556,-12.583550634744398
125.24,138.51359271594404,13.273592715944048
117.44,128.5230346789338,11.083034678933814
103.19,114.7011034737217,11.511103473721704
103.08,102.48958762962128,-0.590412370378715
104.71,110.50613745587111,5.7961374558711185
104.28,109.83027642916545,5.55027642916545
104.34,118.55281324102407,14.212813241024065
115.3,116.8908940459722,1.590894045972206
119.53,122.47151294167696,2.9415129416769616
107.97,113.34488437247549,5.374884372475492
101.77,109.43426744216367,7.664267442163677
89.68,98.1858263101212,8.505826310121194
91.11,86.06452810844115,-5.045471891558847
79.69,88.47690669504189,8.786906695041893
66.83,87.74200999525256,20.91200999525256
69.19,86.75714497056924,17.567144970569245
66.23,87.25442036690025,21.024420366900245
66.66,95.71396577273,29.05396577273001
67.57,98.72681971131743,31.15681971131744
76.74,99.15792239314814,22.417922393148146
99.13,99.20250190068847,0.07250190068847928
94.03,111.34099376840669,17.31099376840669
79.33,110.27615633147559,30.946156331475592
66.51,100.76395869453935,34.25395869453935
56.48,85.52326684498448,29.04326684498448
56.37,74.24791269611185,17.877912696111856
61.74,71.8441135781732,10.104113578173191
68.89,71.13351169166665,2.2435116916666544
86.45,73.76536312451005,-12.684636875489957
93.67,91.89936792501413,-1.770632074985869
95.02,99.06787700641247,4.047877006412477
92.58,98.41302274738811,5.833022747388114
89.79,94.11563602122831,4.325636021228306
79.6,85.31400601068516,5.714006010685168
76.07,81.21396856411424,5.143968564114246
71.59,71.02615329073024,-0.5638467092697681
71.17,66.99508230779787,-4.174917692202129
68.78,72.35810107336802,3.5781010733680176
66.56,71.981305182938,5.421305182937999
73.34,78.05472358706673,4.714723587066729
77.89,77.56406452920871,-0.32593547079129337
86.32,80.56200970806591,-5.757990291934078
84.02,88.20636857666645,4.186368576666453
82.15,84.33690140221749,2.1869014022174866
76.76,80.73537694653211,3.9753769465321085
69.41,73.22845761170029,3.818457611700296
63.41,67.08618194403726,3.6761819440372676
57.08,61.29838441467918,4.2183844146791785
55.95,62.10944294822673,6.159442948226726
57.94,62.7351571072208,4.795157107220803
67.75,71.57793054692947,3.8279305469294655
75.18,76.6267101406706,1.4467101406705893
82.98,82.53651479218811,-0.4434852078118894
87.49,87.55931675382678,0.06931675382678293
86.87,87.368773797373,0.49877379737299066
86.09,85.26006975085974,-0.8299302491402614
81.39,81.25517791467345,-0.13482208532654738
72.96,75.6694532854474,2.7094532854474096
72.18,69.70015639494076,-2.4798436050592443
72.93,67.32181062794527,-5.608189372054738
75.28,68.1304757405965,-7.149524259403506
75.25,73.554066382521,-1.6959336174789996
74.96,78.1648970597042,3.2048970597042086
78.34,82.4824197994106,4.14241979941059
86.79,82.64018128440398,-4.149818715596027
82.48,82.80612202824351,0.32612202824350334
77.47,78.94214253582416,1.4721425358241618
73.54,74.34295297428588,0.8029529742858728
58.28,68.22355565694427,9.94355565694427
58.7,62.57665828418946,3.8766582841894603
58.45,58.773714866596144,0.32371486659614135
56.19,57.98072351999882,1.7907235199988207
54.87,64.20581025319858,9.33581025319858
60.8,67.60995531469219,6.809955314692189
73.62,72.48917502199512,-1.1308249780048811
77.91,77.8067453267218,-0.10325467327820093
84.26,83.99897735964673,-0.26102264035327494
73.79,83.25707068753692,9.467070687536918
69.13,79.02862578983348,9.898625789833488
69.28,72.81953414326493,3.5395341432649303
70.48,68.0536791529957,-2.4263208470043054
71.19,67.67503480010097,-3.5149651998990237
64.14,66.6271286411296,2.487128641129601
62.77,70.31647284516555,7.546472845165546
58.78,68.51994925543109,9.739949255431085
59.61,71.477218329464,11.867218329463995
62.42,71.44743897231533,9.027438972315323
69.86,69.1463781701558,-0.7136218298442003
84.33,71.1113786721776,-13.218621327822405
93.72,75.1555185380561,-18.5644814619439
92.66,80.6576807894055,-12.002319210594493
89.34,82.81511085329018,-6.524889146709825
87.21,80.83350477991337,-6.376495220086625
87.01,75.66142619900307,-11.348573800996931
81.57,73.340819473121,-8.229180526878991
77.17,75.10054270707508,-2.0694572929249233
77.33,70.97877138044387,-6.3512286195561245
75.65,73.28331550236351,-2.3666844976364985
80.47,79.9565931157872,-0.5134068842127988
81.0,81.14187519520578,0.14187519520578462
75.51,81.43666194284604,5.926661942846039
70.66,78.41408329094308,7.754083290943086
70.0,74.99787999867267,4.997879998672673
67.65,69.97258712496298,2.322587124962979
61.8,64.98103365372822,3.181033653728221
61.05,63.622614951681065,2.572614951681068
59.71,60.37332061994316,0.6633206199431569
68.26,61.85906793914513,-6.400932060854878
80.31,67.48554004870363,-12.824459951296376
90.17,75.85589726748216,-14.314102732517838
92.86,88.20673587067841,-4.653264129321585
95.28,92.74766317935826,-2.5323368206417456
95.08,93.02666492499154,-2.0533350750084622
74.28,89.2511917974887,14.9711917974887
74.49,81.32238494828445,6.8323849482844565
74.45,72.06488108986451,-2.385118910135489
77.17,69.016254011923,-8.153745988077006
61.98,73.98686050097902,12.006860500979023
59.46,75.64727466332545,16.187274663325447
48.98,75.60013050335156,26.620130503351568
52.8,69.5603739689874,16.76037396898741
59.47,70.42678543955076,10.956785439550757
75.4,61.833900449385794,-13.566099550614211
79.12,68.91584717106426,-10.204152828935747
84.48,75.03488670139197,-9.445113298608035
89.4,83.21533336818584,-6.184666631814167
84.11,81.71900535003174,-2.3909946499682633
74.85,81.59007061312296,6.740070613122967
72.16,75.09484814109672,2.9348481410967224
70.85,69.17604651082249,-1.6739534891775065
66.89,70.05998813838485,3.169988138384852
67.13,71.32775635020728,4.197756350207285
68.33,71.49956763035493,3.1695676303549334
71.4,76.708353523673,5.3083535236729915
79.1,82.55013386811194,3.4501338681119478
87.53,79.30493670708586,-8.225063292914143
87.13,81.4265937230664,-5.703406276933592
79.39,83.03195972786233,3.6419597278623286
72.88,79.08666494392327,6.206664943923272
