Actual,Predicted,Error
92.79,92.79,0.0
109.66,109.66,0.0
116.5,116.5,0.0
124.21,124.20999999999998,-1.4210854715202004e-14
123.45,123.44999999999999,-1.4210854715202004e-14
120.31,120.31,0.0
108.75,108.75,0.0
97.8,97.8,0.0
88.1,88.1,0.0
81.64,81.64,0.0
83.82,83.82,0.0
85.14,85.14,0.0
90.41,90.41,0.0
105.33,105.32999999999998,-1.4210854715202004e-14
108.1,108.1,0.0
114.92,114.91999999999999,-1.4210854715202004e-14
112.2,112.19999999999999,-1.4210854715202004e-14
114.65,114.65,0.0
107.47,107.47,0.0
92.59,92.59,0.0
90.64,90.64,0.0
84.32,84.32,0.0
88.05,88.05,0.0
116.13,116.13,0.0
127.02,113.2996528602201,-13.72034713977989
133.68,125.58909389345146,-8.090906106548545
139.93,131.14690368775163,-8.783096312248375
144.17,133.87876056700776,-10.291239432992228
148.35,128.0652226245092,-20.28477737549079
127.28,126.13020241388463,-1.149797586115369
121.23,113.17610323155245,-8.053896768447558
110.23,99.55060021616221,-10.679399783837795
106.87,98.6853502699317,-8.184649730068301
94.48,100.67710528324318,6.197105283243175
106.37,102.01163213956073,-4.358367860439273
107.4,102.99747059515794,-4.4025294048420704
113.35,112.35062299005463,-0.9993770099453627
117.2,119.82682692306523,2.6268269230652237
128.94,116.52006688835573,-12.41993311164427
120.38,115.69265489736998,-4.687345102630019
116.13,109.28353181643307,-6.846468183566927
109.22,102.20039047536872,-7.019609524631278
98.69,94.23147211515985,-4.4585278848401515
89.56,91.19894961835627,1.6389496183562642
89.11,90.17882170394068,1.068821703940685
88.72,96.12188395604954,7.401883956049545
96.58,98.81691687151047,2.2369168715104735
114.2,106.46193075853952,-7.7380692414604795
129.62,121.18526679596667,-8.434733204033336
138.29,131.4988458917689,-6.7911541082310976
139.0,138.37705221550522,-0.6229477844947837
140.76,134.1274945728894,-6.632505427110601
138.09,132.06765856913367,-6.022341430866334
128.08,122.73821100654752,-5.3417889934524965
119.64,116.83815220521086,-2.80184779478914
118.42,106.26845875344691,-12.151541246553094
115.75,109.55368622379603,-6.196313776203965
117.98,113.85470737420474,-4.125292625795268
119.77,120.66000450826826,0.8900045082682624
122.38,121.42506274175443,-0.9549372582455646
124.24,125.4551207631286,1.2151207631286098
127.7,123.99654792795525,-3.7034520720447546
131.93,119.96612327121198,-11.963876728788023
126.64,115.12637047505669,-11.513629524943312
115.03,109.41922937473103,-5.6107706252689695
106.94,102.38093996300428,-4.559060036995717
96.86,97.69572016194383,0.8357201619438257
78.79,93.40027829998886,14.610278299988849
85.95,88.60127707603303,2.6512770760330255
90.63,91.81098470555591,1.1809847055559146
110.53,101.33462940640177,-9.195370593598227
123.91,115.33583440336992,-8.574165596630081
135.9,130.64425310627604,-5.255746893723966
147.86,137.51065116333416,-10.349348836665854
151.05,144.933871026101,-6.116128973899009
142.58,144.65275307690928,2.0727530769092652
136.63,134.9308585579169,-1.6991414420830893
120.57,125.3126897156161,4.742689715616109
113.02,111.93001344635405,-1.089986553645943
112.61,109.27255418991443,-3.337445810085569
109.12,109.96867553177971,0.8486755317797048
112.92,111.0181732693101,-1.9018267306899048
114.77,117.67212063801824,2.9021206380182463
124.24,122.81090710287148,-1.4290928971285126
123.66,128.36695027966456,4.706950279664568
119.88,124.76108784724323,4.881087847243236
114.5,112.1015259725092,-2.3984740274908063
102.28,100.30459407682639,-1.9754059231736107
83.24,90.17555585966272,6.935555859662728
74.97,76.46906437018103,1.4990643701810313
73.27,73.40649635899896,0.1364963589989685
73.56,74.82423992521478,1.2642399252147811
82.42,87.33951924525115,4.919519245251152
100.85,98.3288777377777,-2.521122262222292
114.28,111.56706724000226,-2.7129327599977415
133.14,124.61711059837793,-8.522889401622052
135.18,136.10025904040018,0.9202590404001683
133.42,136.287120115491,2.8671201154910193
125.85,128.11525882469687,2.265258824696872
121.81,119.30458722604885,-2.50541277395115
117.91,110.14148606443096,-7.7685139355690325
116.25,108.23366182595345,-8.016338174046552
117.44,107.17358796307724,-10.266412036922759
118.35,114.05990436837507,-4.290095631624922
120.25,119.43561299182204,-0.8143870081779596
128.12,122.50545641338164,-5.6145435866183675
123.12,126.58672053925545,3.466720539255448
117.91,122.54360506379402,4.633605063794022
108.05,110.58339081296792,2.533390812967923
97.32,97.70681630518274,0.386816305182748
88.29,84.11540528455103,-4.1745947154489755
82.04,79.55855212999339,-2.481447870006619
78.16,76.1653046556886,-1.9946953443113955
138.12,76.94933207045707,-61.17066792954293
145.43,108.85722863859758,-36.57277136140243
146.52,145.01944028573485,-1.5005597142651652
153.42,149.4462817090397,-3.973718290960278
139.98,156.53831212062502,16.558312120625033
133.45,141.07279961481777,7.6227996148177795
129.97,131.57008719681065,1.600087196810648
124.89,117.74127782874481,-7.148722171255187
117.34,102.17378425132284,-15.16621574867716
113.29,110.98464849818899,-2.3053515018110176
115.26,114.55175634075835,-0.7082436592416599
116.68,122.7086959226369,6.028695922636899
125.93,122.5769682193413,-3.3530317806587107
131.38,127.02943919512217,-4.35056080487783
122.79,133.57764336132817,10.787643361328165
110.68,116.89556613498954,6.21556613498953
106.21,106.78527569583804,0.5752756958380445
95.84,94.31954426144675,-1.5204557385532524
90.59,85.2504344851572,-5.339565514842803
91.14,79.07712436877256,-12.062875631227442
94.93,88.36599547127832,-6.564004528721682
97.58,95.98198066734211,-1.5980193326578842
114.48,115.5363200529548,1.0563200529548027
137.95,126.63563554460146,-11.314364455398533
140.47,137.19335718582505,-3.2766428141749486
145.67,144.15261673496366,-1.5173832650363295
141.88,142.23368200753603,0.35368200753603674
152.48,139.02805950276772,-13.451940497232272
125.24,135.120190234451,9.880190234451007
117.44,128.19134480901434,10.751344809014341
103.19,109.90575241873042,6.715752418730418
103.08,101.9246289963279,-1.1553710036721014
104.71,101.5401317247395,-3.169868275260498
104.28,111.4956602540678,7.215660254067799
104.34,111.57828118968368,7.238281189683676
115.3,109.99668616259746,-5.303313837402541
119.53,118.60989803380147,-0.9201019661985299
107.97,115.9152228739062,7.945222873906204
101.77,105.6217686755847,3.851768675584708
89.68,88.81380518071308,-0.8661948192869318
91.11,81.8152722861804,-9.294727713819597
79.69,79.4747987880763,-0.21520121192369857
66.83,81.31543308271071,14.485433082710713
69.19,77.90051795455315,8.710517954553154
66.23,82.05247838117099,15.822478381170981
66.66,90.57171691486846,23.911716914868464
67.57,90.30609186253136,22.736091862531367
76.74,90.49515432591134,13.755154325911349
99.13,85.12986614116107,-14.000133858838922
94.03,101.51437111914358,7.4843711191435744
79.33,99.14004537063157,19.81004537063157
66.51,90.94471067082455,24.434710670824543
56.48,78.41557100335638,21.93557100335638
56.37,68.35699769150835,11.986997691508357
61.74,67.08006224163428,5.3400622416342785
68.89,68.12539628020517,-0.7646037197948345
86.45,68.97206934797644,-17.47793065202356
93.67,88.62223569148333,-5.047764308516676
95.02,104.44374604571959,9.423746045719597
92.58,104.1600928674126,11.580092867412603
89.79,98.6784727250265,8.888472725026489
79.6,84.25787915282913,4.657879152829139
76.07,76.77029650809588,0.7002965080958887
71.59,70.52290352470652,-1.0670964752934822
71.17,67.77628182126836,-3.393718178731646
68.78,69.06538499894593,0.28538499894592917
66.56,69.18982562908096,2.6298256290809547
73.34,71.35879360976065,-1.9812063902393504
77.89,78.64068444370965,0.7506844437096447
86.32,82.56169629116057,-3.7583037088394207
