Actual,Predicted,Error
86.33,101.3806434,-15.05064341
85.52,85.26137902,0.25862098
86.32,85.54073834,0.779261657
97.16,86.83135019,10.32864981
98.56,100.8498623,-2.289862273
100.27,102.0819684,-1.811968441
102.2,105.0328376,-2.832837636
106.16,106.6256912,-0.465691216
103.32,109.3588627,-6.038862695
94.66,103.776936,-9.116936008
82.3,93.42833896,-11.12833896
87.9,79.94112935,7.958870649
94.13,90.06594862,4.064051375
94.51,96.73135625,-2.221356249
89.49,96.56894472,-7.078944716
86.53,90.69570447,-4.165704472
87.86,88.75862671,-0.898626714
94.76,90.37392713,4.386072874
95.31,97.17583289,-1.865832886
92.94,97.10753223,-4.167532233
92.02,94.93807218,-2.918072185
94.51,94.57825497,-0.068254974
95.77,97.30270919,-1.532709185
104.67,97.26113653,7.408863467
106.57,107.2676627,-0.697662674
106.29,109.6073079,-3.317307887
100.54,109.8849946,-9.344994603
93.86,102.5159855,-8.655985463
97.63,94.54250506,3.087494936
94.62,99.09652637,-4.47652637
100.82,95.28443669,5.535563307
100.8,104.4006462,-3.600646205
102.07,102.995404,-0.925403966
102.18,104.6124448,-2.432444847
105.79,104.0395053,1.750494696
103.59,107.6863265,-4.096326508
96.54,104.3814567,-7.841456668
93.21,96.5123606,-3.302360604
84.4,94.1387271,-9.738727101
75.79,83.31695138,-7.526951376
59.29,74.10195515,-14.81195515
47.22,55.70744495,-8.487444948
50.58,44.67312454,5.906875457
47.82,51.78581235,-3.96581235
54.45,48.53937464,5.91062536
59.27,58.25348973,1.016510275
59.82,62.53624646,-2.716246465
50.9,61.96531243,-11.06531243
42.87,50.46839374,-7.59839374
45.48,41.99263658,3.487363423
46.22,46.27446919,-0.054469192
42.44,47.09314345,-4.653143445
37.19,42.90586434,-5.715864343
31.68,37.80981321,-6.129813206
30.32,32.14181497,-1.821814969
37.55,31.34322331,6.206776686
40.75,39.81830102,0.931698978
46.71,43.29547585,3.414524154
48.76,50.94754303,-2.187543033
44.65,52.06583519,-7.415835188
44.72,45.94683371,-1.226833715
45.18,46.09455781,-0.914557807
49.78,45.79274552,3.987254475
45.66,51.52064776,-5.860647761
51.97,46.80604651,5.163953487
52.5,56.71043883,-4.210438826
53.47,55.23662231,-1.766622308
49.33,55.47381271,-6.143812711
51.06,49.622683,1.437316996
48.48,52.32174257,-3.841742566
45.18,49.0035279,-3.823527897
46.63,45.92246529,0.707534707
48.04,48.34173143,-0.301731433
49.82,49.46192432,0.358075681
51.58,51.46959511,0.110404893
56.64,53.62066604,3.019333956
57.88,59.30410745,-1.424107454
63.7,59.83874991,3.861250094
62.23,66.70906166,-4.47906166
62.73,63.6313017,-0.901301698
66.25,64.4946913,1.755308702
69.98,68.53685027,1.44314973
67.87,71.9803388,-4.110338803
70.98,68.93081871,2.049181288
68.06,73.8031194,-5.743119396
70.23,69.20788579,1.022114206
70.75,72.28127913,-1.531279135
56.96,72.027186,-15.067186
49.52,55.23318869,-5.713188692
51.38,50.0085007,1.371499303
54.95,54.23050336,0.719496638
58.15,56.82174857,1.328251433
63.86,59.80191952,4.058080481
60.83,66.98591875,-6.155918748
54.66,62.52742947,-7.867429471
57.35,55.77540907,1.574590934
54.81,60.81575961,-6.005759613
56.95,55.44250764,1.507492359
53.96,57.85433541,-3.894335406
57.03,54.60937537,2.420624627
59.88,59.61932604,0.260673957
57.52,62.2383719,-4.718371901
50.54,58.61828738,-8.078287377
29.21,50.35084418,-21.14084418
16.55,25.23168747,-8.681687471
28.56,15.0748704,13.4851296
38.31,32.48720839,5.822791611
40.71,42.38629667,-1.676296674
42.34,44.57262071,-2.232620705
39.63,46.60883923,-6.97883923
39.4,42.40992388,-3.009923883
40.94,41.74749298,-0.807492981
47.02,41.94584325,5.074156746
52,48.75227296,3.247727044
59.04,55.09661002,3.943389979
62.33,63.28548941,-0.955489414
61.72,65.96907879,-4.249078785
65.17,63.7204769,1.449523104
71.38,67.51621241,3.863787595
72.49,73.84196439,-1.351964391
67.73,74.37919549,-6.64919549
71.65,68.83082008,2.819179919
81.48,75.1195369,6.360463099
79.15,85.51162474,-6.361624738
71.71,80.86024041,-9.150240412
83.22,72.93947229,10.28052771
91.64,89.66639441,1.97360559
108.5,95.68472205,12.81527795
101.78,113.98071,-12.20071
109.55,104.9298477,4.620152316
114.84,119.8780698,-5.038069791
