Actual,Predicted,Error
293,214.68875473341657,-78.31124526658343
324,232.9716652029875,-91.02833479701249
325,259.1096684689162,-65.8903315310838
326,282.23096574202197,-43.769034257978035
354,298.2125047176662,-55.78749528233379
354,322.31958845047075,-31.680411549529254
354,343.7237501454488,-10.276249854551224
355,355.8122355896773,0.8122355896773001
356,363.71762896277164,7.7176289627716415
356,375.3751370182597,19.375137018259693
357,377.4820994244763,20.482099424476303
358,381.86345767983585,23.863457679835847
339,386.71461036995254,47.71461036995254
316,375.08909950266394,59.08909950266394
316,363.6558027338081,47.655802733808116
318,354.101121921932,36.10112192193202
319,341.78686479108285,22.78686479108285
322,331.27231008209617,9.272310082096169
324,327.0161042083589,3.016104208358911
325,326.16449565978354,1.1644956597835403
324,315.45893242714124,-8.541067572858765
321,308.6593637314926,-12.34063626850741
320,306.0552857140305,-13.944714285969496
320,297.7792425780825,-22.220757421917483
320,298.56017791487454,-21.439822085125456
320,308.4530900725289,-11.54690992747112
322,306.6440481350364,-15.355951864963572
322,303.2783375074376,-18.721662492562416
324,304.02509542530163,-19.97490457469837
324,306.6563762640834,-17.343623735916594
326,312.43682190623065,-13.563178093769352
328,318.4353168634293,-9.564683136570693
330,326.20895216901556,-3.7910478309844393
331,332.5299826677118,1.5299826677118062
332,334.2839047916944,2.283904791694397
332,333.37653101287117,1.376531012871169
332,330.4042409973515,-1.5957590026484922
332,326.9561456051155,-5.043854394884477
330,327.9544025779394,-2.0455974220606095
328,329.10283013856855,1.1028301385685495
326,329.8547813093833,3.854781309383327
324,330.85055999131305,6.850559991313048
322,330.409675746782,8.409675746782
320,328.86634403976694,8.866344039766943
320,326.9806825752386,6.980682575238575
320,325.47187668341644,5.47187668341644
320,324.08468109839055,4.084681098390547
320,322.976136952115,2.9761369521149845
320,321.10836635989364,1.1083663598936369
319,319.16785249462237,0.16785249462236607
320,317.226049483902,-2.7739505160980116
320,315.5479486319101,-4.452051368089883
320,314.77901070247594,-5.220989297524056
320,313.91193581590596,-6.088064184094037
320,313.8145440555668,-6.185455944433215
319,314.435893403768,-4.564106596232023
319,314.3712199406896,-4.6287800593103725
319,314.3838065066598,-4.616193493340177
314,315.5468286329367,1.5468286329366947
314,315.04970013338334,1.0497001333833396
313,315.1987244287252,2.1987244287251997
312,315.29141431439155,3.2914143143915453
315,314.6933398369183,-0.30666016308168764
316,314.5194723166162,-1.480527683383798
318,315.0088945280551,-2.991105471944877
