Actual,Predicted,Error
64.51,64.51,0.0
69.95,69.95,0.0
92.79,92.79,0.0
109.66,109.66,0.0
116.5,116.5,0.0
124.21,124.20999999999998,-1.4210854715202004e-14
123.45,123.44999999999999,-1.4210854715202004e-14
120.31,120.31,0.0
108.75,108.75,0.0
97.8,97.8,0.0
88.1,88.1,0.0
81.64,81.64,0.0
83.82,83.82,0.0
85.14,85.14,0.0
90.41,90.41,0.0
105.33,105.33,0.0
108.1,108.1,0.0
114.92,114.91999999999999,-1.4210854715202004e-14
112.2,112.19999999999999,-1.4210854715202004e-14
114.65,114.65,0.0
107.47,107.47,0.0
92.59,92.59,0.0
90.64,90.64,0.0
84.32,84.32,0.0
88.05,86.7079489786014,-1.3420510213986034
116.13,94.04699250364965,-22.083007496350348
127.02,115.05981004584413,-11.960189954155865
133.68,132.44916005605225,-1.2308399439477569
139.93,134.9203270016014,-5.0096729983985995
144.17,132.836555539935,-11.333444460064982
148.35,135.09018389061208,-13.259816109387913
127.28,130.29115343677068,3.011153436770684
121.23,114.14480027808679,-7.085199721913213
110.23,103.3202418351164,-6.909758164883598
106.87,99.88218306235103,-6.987816937648972
94.48,100.30029327195442,5.820293271954412
106.37,98.91436252222925,-7.45563747777075
107.4,109.57590446142171,2.175904461421709
113.35,112.41271820537082,-0.9372817946291718
117.2,116.97344179746119,-0.22655820253881132
128.94,121.40228138411095,-7.537718615889048
120.38,121.84764052221249,1.4676405222124913
116.13,116.77235013402722,0.6423501340272253
109.22,104.43399428153799,-4.7860057184620075
98.69,96.70391658781459,-1.9860834121854083
89.56,93.51223623806715,3.952236238067144
89.11,88.43212374207633,-0.6778762579236712
88.72,91.22905436766878,2.5090543676687815
96.58,103.14094434390692,6.560944343906925
114.2,107.46158947040428,-6.7384105295957255
129.62,123.25771611703766,-6.362283882962345
138.29,138.31669380888306,0.02669380888306705
139.0,139.54731295716144,0.5473129571614379
140.76,133.40662226384282,-7.353377736157171
138.09,130.75842244159907,-7.331577558400937
128.08,124.38637200928176,-3.693627990718255
119.64,113.99130995827701,-5.648690041722986
118.42,110.55432614407789,-7.865673855922111
115.75,109.3524217713248,-6.397578228675201
117.98,113.24392753286412,-4.736072467135884
119.77,121.0111938040503,1.2411938040502974
122.38,125.77299230761025,3.392992307610257
124.24,124.32760242734255,0.08760242734255996
127.7,124.17179572369685,-3.528204276303157
131.93,120.36287148273064,-11.567128517269367
126.64,120.24007430625346,-6.399925693746539
115.03,115.75941109699431,0.729411096994312
106.94,105.24899654936416,-1.691003450635833
96.86,96.70894539819395,-0.15105460180605235
78.79,93.76563068643595,14.975630686435949
85.95,85.33791146422355,-0.6120885357764507
90.63,90.56060974526869,-0.069390254731303
110.53,100.86934080789186,-9.660659192108142
123.91,117.73974399866779,-6.170256001332206
135.9,131.47428566862118,-4.425714331378828
147.86,141.330953883113,-6.529046116887002
151.05,142.8275395808311,-8.222460419168925
142.58,141.2923458178215,-1.2876541821784997
136.63,133.20779145983693,-3.4222085401630693
120.57,123.5691132890349,2.9991132890349093
113.02,112.44791329932266,-0.5720867006773318
112.61,106.9900264491464,-5.619973550853601
109.12,112.69815843264846,3.5781584326484506
112.92,115.01496896800984,2.0949689680098373
114.77,121.11985951934736,6.349859519347362
124.24,124.3478712856971,0.10787128569710092
123.66,127.68388408605983,4.023884086059837
119.88,126.63023373500457,6.750233735004571
114.5,117.38826475420782,2.8882647542078246
102.28,104.11187975289977,1.8318797528997663
83.24,94.47207447738504,11.23207447738504
74.97,78.25634175338166,3.286341753381663
73.27,72.56919471535937,-0.700805284640623
73.56,79.00720644685191,5.447206446851908
82.42,83.43967028230958,1.0196702823095762
100.85,97.42117265621161,-3.4288273437883845
114.28,116.22673699035266,1.9467369903526617
133.14,129.924717639035,-3.215282360964977
135.18,140.1013738609722,4.9213738609721815
133.42,136.8972899712174,3.4772899712174024
125.85,128.18323700180093,2.3332370018009385
121.81,116.44973701286975,-5.360262987130255
117.91,110.3794882570707,-7.530511742929292
116.25,110.6586169499503,-5.5913830500497
117.44,110.32692076429836,-7.113079235701633
118.35,115.12173015618717,-3.228269843812825
120.25,123.37025439130096,3.1202543913009606
128.12,124.6867461177741,-3.4332538822258982
123.12,128.16663052226076,5.046630522260756
117.91,125.34770475840403,7.437704758404038
108.05,110.87095148750421,2.8209514875042174
97.32,98.09132882426192,0.7713288242619285
88.29,90.0955482076005,1.805548207600495
82.04,81.43064921036436,-0.6093507896356414
78.16,77.98475597630768,-0.17524402369231495
138.12,80.59322195268545,-57.52677804731455
145.43,118.10562324304655,-27.324376756953455
146.52,145.86017125417305,-0.6598287458269567
153.42,155.59670831002424,2.176708310024253
139.98,146.63897311455668,6.658973114556687
133.45,139.6344303068668,6.184430306866801
129.97,124.98517374905208,-4.984826250947918
124.89,114.27228910014358,-10.61771089985642
117.34,113.37920957207075,-3.960790427929254
113.29,113.71748626103988,0.4274862610398742
115.26,112.04923776207238,-3.210762237927625
116.68,122.36837177800516,5.688371778005148
125.93,132.30659190672912,6.376591906729118
131.38,123.96120109449828,-7.418798905501717
122.79,128.17864316846314,5.388643168463133
110.68,127.37904492357961,16.699044923579606
106.21,101.91342483426722,-4.296575165732776
95.84,99.87899751115755,4.038997511157547
90.59,94.9910678250852,4.4010678250851925
91.14,78.35580121626597,-12.784198783734027
94.93,86.7452394792568,-8.184760520743211
97.58,103.15730922189444,5.5773092218944385
114.48,106.22122728089522,-8.258772719104783
137.95,126.14859136566642,-11.80140863433357
140.47,143.59175825367117,3.1217582536711745
145.67,143.9826928762051,-1.6873071237948807
141.88,139.50845126050672,-2.371548739493278
152.48,133.71866148385155,-18.76133851614844
125.24,137.65823673056795,12.418236730567955
117.44,122.05869051330245,4.618690513302454
103.19,111.76842334815476,8.578423348154757
103.08,102.01717276499254,-1.062827235007461
104.71,102.48825093322762,-2.221749066772375
104.28,108.5801589051108,4.300158905110806
104.34,115.85576927918791,11.515769279187907
115.3,115.10404037878203,-0.19595962121796617
119.53,115.13141490071393,-4.398585099286066
107.97,118.25768748646846,10.287687486468457
101.77,109.43147559840168,7.66147559840168
89.68,96.40357959874942,6.72357959874941
91.11,80.59148812148285,-10.518511878517145
79.69,83.32446411317758,3.634464113177586
66.83,79.70789384926192,12.877893849261923
69.19,78.78384407256823,9.593844072568231
66.23,83.09679949045064,16.86679949045063
66.66,87.3023876099682,20.64238760996821
67.57,92.58960438663459,25.019604386634597
76.74,95.69488537169758,18.954885371697586
99.13,96.78826798535765,-2.3417320146423464
94.03,103.8200014735639,9.790001473563905
79.33,105.58046175924261,26.25046175924261
66.51,86.66665023975193,20.156650239751926
56.48,73.63863249383897,17.158632493838972
56.37,62.71569908169339,6.34569908169339
61.74,60.23956541248967,-1.500434587510334
68.89,69.39171283781822,0.5017128378182178
86.45,79.9550324835917,-6.494967516408309
93.67,93.54159241467036,-0.12840758532964003
95.02,105.2014454683081,10.181445468308098
92.58,106.53256889529442,13.95256889529442
89.79,98.25452885505995,8.464528855059939
79.6,84.23529232906608,4.63529232906609
76.07,70.69701961860243,-5.372980381397568
71.59,68.27821953161035,-3.3117804683896566
71.17,69.43638219223644,-1.733617807763565
68.78,73.31577156263421,4.53577156263421
66.56,73.81479687995562,7.25479687995562
73.34,70.55715618960417,-2.782843810395832
77.89,81.23021256343088,3.3402125634308817
86.32,84.26421255560543,-2.055787444394568
84.02,87.90490966370663,3.8849096637066367
82.15,87.9240886197905,5.77408861979049
76.76,77.14625758648336,0.38625758648335307
69.41,71.29939724072557,1.8893972407255717
63.41,68.24631089872403,4.836310898724037
57.08,61.440914704028586,4.360914704028588
55.95,61.47757550286378,5.527575502863776
57.94,62.3754452044714,4.4354452044713994
67.75,66.17662949557798,-1.5733705044220159
75.18,77.37022791416042,2.190227914160417
82.98,84.56175106225027,1.5817510622502624
87.49,87.96230148091573,0.472301480915732
86.87,86.90097599239411,0.030975992394104424
86.09,85.0810032832376,-1.0089967167623968
81.39,80.19263294320709,-1.1973670567929133
72.96,76.2480190159755,3.2880190159755074
72.18,70.9257083026865,-1.254291697313505
72.93,68.51728308771335,-4.412716912286655
75.28,71.93777729659533,-3.3422227034046728
75.25,76.38815304515172,1.138153045151725
74.96,79.80824368874175,4.848243688741761
78.34,79.85999811989043,1.519998119890431
86.79,81.36798860924107,-5.422011390758939
82.48,82.54079982875297,0.060799828752962526
77.47,80.39005267204448,2.920052672044477
73.54,74.51160833261869,0.9716083326186862
58.28,67.27249016139707,8.992490161397072
58.7,60.15323647864521,1.4532364786452092
58.45,57.638489313396875,-0.8115106866031283
56.19,60.92665701777396,4.736657017773965
54.87,63.58062528511921,8.710625285119214
60.8,63.819025544141255,3.0190255441412575
73.62,68.50850324491553,-5.111496755084474
77.91,80.15294050036941,2.2429405003694143
84.26,84.17792852140741,-0.08207147859259578
73.79,82.62081828908184,8.830818289081833
69.13,76.39978073094784,7.2697807309478435
69.28,68.77968382469828,-0.5003161753017196
70.48,63.37190570878087,-7.108094291219132
71.19,71.08314298806914,-0.10685701193085606
64.14,70.61820996095958,6.478209960959575
62.77,67.22674056140701,4.45674056140701
58.78,68.4335046773181,9.653504677318097
59.61,68.07505883912614,8.465058839126144
62.42,67.51537355239562,5.095373552395614
69.86,68.26460207686509,-1.595397923134911
84.33,67.86725284156712,-16.462747158432876
93.72,71.05408197741076,-22.66591802258924
92.66,83.06722300996122,-9.592776990038772
89.34,88.32675441531438,-1.0132455846856203
87.21,82.94923156389478,-4.260768436105209
87.01,77.93304993325818,-9.07695006674183
81.57,75.67019856597682,-5.899801434023175
77.17,75.3971697330878,-1.7728302669122087
77.33,75.22095316594422,-2.109046834055775
75.65,76.03277788571431,0.3827778857143045
80.47,76.16567207112328,-4.304327928876717
81.0,79.43601946129613,-1.5639805387038734
75.51,81.0665585906011,5.5565585906010995
70.66,77.70777551505887,7.0477755150588735
70.0,68.5762662844912,-1.4237337155088028
67.65,65.64707373510143,-2.0029262648985764
61.8,66.1637033056464,4.363703305646396
61.05,63.16670852106532,2.11670852106532
59.71,60.38427123792496,0.6742712379249625
68.26,61.194199060825255,-7.06580093917475
80.31,69.23045809558602,-11.079541904413986
90.17,81.45444865545186,-8.715551344548146
92.86,94.56609719555924,1.706097195559238
95.28,95.82823013912046,0.5482301391204629
95.08,92.39495397366868,-2.685046026331321
74.28,92.54986137121944,18.269861371219434
74.49,80.01932775235082,5.529327752350824
74.45,68.33382728991259,-6.116172710087412
77.17,70.35433112413126,-6.815668875868738
61.98,75.41147618108056,13.431476181080562
59.46,70.15667433797383,10.696674337973825
48.98,67.77254055619701,18.792540556197018
52.8,62.87462069521276,10.074620695212765
59.47,60.91406692253908,1.4440669225390792
75.4,64.26911710681613,-11.13088289318388
79.12,75.25433431591993,-3.8656656840800707
84.48,77.52379924423852,-6.956200755761486
89.4,77.95144444525218,-11.448555554747827
84.11,84.15432311675961,0.04432311675961387
74.85,82.32429560706112,7.474295607061123
72.16,72.59433494378756,0.43433494378756166
70.85,69.6700076140948,-1.1799923859051944
66.89,71.86694651331477,4.976946513314772
67.13,70.15476509122466,3.0247650912246655
68.33,73.83584838298826,5.505848382988262
71.4,76.13357634567419,4.73357634567418
79.1,76.04723681508658,-3.0527631849134167
87.53,79.04531584770089,-8.48468415229911
87.13,84.34275790265048,-2.7872420973495196
79.39,85.81632948499632,6.426329484996316
